STATION,STATION_NAME,DATE,HPCP
COOP:176905,PORTLAND JETPORT ME US,20021220 15:00,0.16
COOP:176905,PORTLAND JETPORT ME US,20021220 16:00,0.22
COOP:176905,PORTLAND JETPORT ME US,20021220 17:00,0.15
COOP:176905,PORTLAND JETPORT ME US,20021220 18:00,0.06
COOP:176905,PORTLAND JETPORT ME US,20021220 19:00,0.18
COOP:176905,PORTLAND JETPORT ME US,20021220 20:00,0.12
COOP:176905,PORTLAND JETPORT ME US,20021220 21:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20021220 22:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20021224 06:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20021225 12:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20021225 14:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20021225 16:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20021225 17:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20021225 18:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20021225 19:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20021225 20:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20021225 21:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20021225 22:00,0.08
COOP:176905,PORTLAND JETPORT ME US,20021225 23:00,0.06
COOP:176905,PORTLAND JETPORT ME US,20021226 00:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20021226 01:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20021226 02:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20021226 03:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20021226 04:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20021226 05:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20021231 07:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20021231 08:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20021231 09:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20021231 10:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20021231 11:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20021231 12:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20021231 14:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20021231 15:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20021231 16:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030101 00:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030101 01:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030101 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030101 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030101 07:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030101 12:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030101 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030101 20:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030101 21:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20030101 22:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030101 23:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030102 00:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030102 01:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030102 02:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030102 03:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030102 04:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030102 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030102 09:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030102 10:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030103 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030103 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030103 22:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030103 23:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 00:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 02:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030104 03:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030104 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 06:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030104 07:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030104 08:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030104 09:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030104 10:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 11:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 12:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030104 13:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 14:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 15:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 16:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 17:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 18:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 22:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030104 23:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030106 00:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030106 01:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030106 02:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030106 03:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030106 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030106 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030106 16:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030106 17:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030106 18:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030106 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030106 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030106 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030106 22:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030108 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030108 06:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030108 07:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030108 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030109 03:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030109 04:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030109 05:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030109 06:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030109 07:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030109 08:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030109 09:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030109 10:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030109 11:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030110 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030110 02:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030110 03:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030110 04:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030110 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030110 06:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030110 10:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030110 11:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030110 12:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030110 13:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030113 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030117 09:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030123 12:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030123 13:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030123 15:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030123 16:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030126 18:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030126 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030126 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030126 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030126 22:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030126 23:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030127 00:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030127 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030127 02:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030127 03:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030127 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030127 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030127 06:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030201 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030201 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030201 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030201 22:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030201 23:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030202 00:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20030202 01:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20030202 02:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20030202 03:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20030202 04:00,0.06
COOP:176905,PORTLAND JETPORT ME US,20030202 05:00,0.09
COOP:176905,PORTLAND JETPORT ME US,20030202 06:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030202 07:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030202 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030202 09:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030202 11:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20030202 13:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20030202 14:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20030202 15:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030202 16:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030202 17:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030202 18:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030202 22:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030202 23:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030204 10:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030204 13:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030204 14:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030204 15:00,0.09
COOP:176905,PORTLAND JETPORT ME US,20030204 16:00,0.13
COOP:176905,PORTLAND JETPORT ME US,20030204 17:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030204 18:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030204 19:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20030207 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030207 06:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030207 07:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030207 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030207 09:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030207 10:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030207 11:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030207 12:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030207 13:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030207 14:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030207 15:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20030207 16:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030207 17:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030207 18:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030210 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030210 22:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030210 23:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030211 00:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030211 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030211 06:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030212 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030212 09:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030212 10:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030212 11:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030212 12:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030212 13:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030212 14:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030212 17:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030217 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030217 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030217 22:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030217 23:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 00:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 02:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 03:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 06:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 07:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 09:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 10:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 11:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 12:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 13:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 14:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 15:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 16:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 17:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 18:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030218 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030222 15:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030222 16:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20030222 17:00,0.07
COOP:176905,PORTLAND JETPORT ME US,20030222 18:00,0.07
COOP:176905,PORTLAND JETPORT ME US,20030222 19:00,0.12
COOP:176905,PORTLAND JETPORT ME US,20030222 20:00,0.19
COOP:176905,PORTLAND JETPORT ME US,20030222 21:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20030222 22:00,0.09
COOP:176905,PORTLAND JETPORT ME US,20030222 23:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030223 00:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030223 02:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030223 03:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030223 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030223 05:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030223 06:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030223 07:00,0.31
COOP:176905,PORTLAND JETPORT ME US,20030223 08:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20030223 09:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20030223 10:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20030223 11:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030223 15:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030223 16:00,0.10
COOP:176905,PORTLAND JETPORT ME US,20030223 17:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030223 18:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030224 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030224 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030224 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030301 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030301 23:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030302 00:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030302 02:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030302 03:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030302 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030302 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030302 06:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030302 11:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030302 12:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20030302 13:00,0.14
COOP:176905,PORTLAND JETPORT ME US,20030302 14:00,0.23
COOP:176905,PORTLAND JETPORT ME US,20030302 15:00,0.14
COOP:176905,PORTLAND JETPORT ME US,20030302 16:00,0.22
COOP:176905,PORTLAND JETPORT ME US,20030302 17:00,0.08
COOP:176905,PORTLAND JETPORT ME US,20030302 18:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030302 19:00,0.06
COOP:176905,PORTLAND JETPORT ME US,20030302 20:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030302 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030303 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030303 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030305 11:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030305 12:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030305 13:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030305 14:00,0.08
COOP:176905,PORTLAND JETPORT ME US,20030305 15:00,0.07
COOP:176905,PORTLAND JETPORT ME US,20030305 16:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030305 17:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030305 18:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030305 19:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030308 03:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030308 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030309 03:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030309 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030309 11:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030309 12:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030315 06:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030315 07:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030315 08:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030315 09:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030315 10:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030316 03:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030316 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030320 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030320 21:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030320 22:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030320 23:00,0.07
COOP:176905,PORTLAND JETPORT ME US,20030321 00:00,0.08
COOP:176905,PORTLAND JETPORT ME US,20030321 01:00,0.10
COOP:176905,PORTLAND JETPORT ME US,20030321 02:00,0.13
COOP:176905,PORTLAND JETPORT ME US,20030321 03:00,0.12
COOP:176905,PORTLAND JETPORT ME US,20030321 04:00,0.37
COOP:176905,PORTLAND JETPORT ME US,20030321 05:00,0.16
COOP:176905,PORTLAND JETPORT ME US,20030321 06:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030321 07:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030321 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030321 09:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030321 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030321 22:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030321 23:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030322 00:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030322 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030322 02:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030322 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030322 23:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030323 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030323 02:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030323 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030326 19:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030326 20:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030326 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030326 22:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030326 23:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030327 00:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030327 01:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20030327 02:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030329 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030329 05:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030329 06:00,0.06
COOP:176905,PORTLAND JETPORT ME US,20030329 07:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20030329 12:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030329 13:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030329 20:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030329 21:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030329 22:00,0.10
COOP:176905,PORTLAND JETPORT ME US,20030329 23:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030330 00:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030330 01:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030330 03:00,0.07
COOP:176905,PORTLAND JETPORT ME US,20030330 04:00,0.11
COOP:176905,PORTLAND JETPORT ME US,20030330 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030330 06:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030330 07:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030330 08:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030330 09:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030330 10:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030330 11:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030330 12:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030330 13:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030330 14:00,0.08
COOP:176905,PORTLAND JETPORT ME US,20030330 15:00,0.10
COOP:176905,PORTLAND JETPORT ME US,20030330 16:00,0.12
COOP:176905,PORTLAND JETPORT ME US,20030330 17:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20030330 18:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030330 19:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030330 20:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030330 21:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030330 22:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030330 23:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030331 00:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030331 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030331 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030331 06:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030331 07:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030331 09:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030331 10:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030401 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030401 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030401 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030401 22:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030401 23:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030402 00:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030402 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030402 02:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030402 03:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030402 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030402 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030402 06:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030402 07:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030402 18:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030402 19:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20030402 20:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030402 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030402 22:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030403 12:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030403 13:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030403 15:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030403 16:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030403 17:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030403 18:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030403 19:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20030403 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030404 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030404 06:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030404 07:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030404 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030404 09:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030404 10:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030404 18:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030404 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030404 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030404 21:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030404 22:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030404 23:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030405 00:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20030405 01:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030405 02:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030405 03:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030405 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030405 05:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20030405 06:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20030405 07:00,0.00
